Date,Nasdaq Change %,Nasdaq Trend,S&P500 Change %,S&P500 Trend,DJI Change %,DJI Trend,VIX Change %,VIX Trend
5/31/2019,-0.9100,0,-1.32,0,-1.41,0,8.15,1
6/3/2019,0.1300,1,-0.28,0,0.02,1,0.80,1
6/4/2019,1.5200,1,2.14,1,2.06,1,-10.02,0
6/5/2019,-0.2900,0,0.82,1,0.82,1,-5.19,0
6/6/2019,0.8400,1,0.61,1,0.71,1,-0.99,0
6/7/2019,-0.3900,0,1.05,1,1.02,1,2.32,1
6/10/2019,0.3900,1,0.47,1,0.30,1,-2.21,0
6/11/2019,0.1000,1,-0.03,0,-0.05,0,0.31,1
6/12/2019,-0.3900,0,-0.20,0,-0.17,0,-0.50,0
6/13/2019,2.4500,1,0.41,1,0.39,1,-0.57,0
6/14/2019,0.5300,1,-0.16,0,-0.07,0,-3.41,0
6/17/2019,0.3600,1,0.09,1,0.09,1,0.46,1
6/18/2019,1.2000,1,0.97,1,1.35,1,-1.30,0
6/19/2019,0.0800,1,0.30,1,0.15,1,-5.41,0
6/20/2019,1.1900,1,0.95,1,0.94,1,2.93,1
6/21/2019,3.5100,1,-0.13,0,-0.13,0,4.41,1
6/24/2019,0.3600,1,-0.17,0,0.03,1,-0.91,0
6/25/2019,2.1200,1,-0.95,0,-0.67,0,6.68,1
6/26/2019,0.2000,1,-0.12,0,-0.04,0,-0.43,0
6/27/2019,0.3100,1,0.38,1,-0.04,0,-2.41,0
6/28/2019,0.0600,1,0.58,1,0.28,1,-4.68,0
7/1/2019,-2.3100,0,0.77,1,0.44,1,-6.76,0
7/2/2019,-0.5100,0,0.29,1,0.26,1,-8.04,0
7/3/2019,-2.6700,0,0.77,1,0.67,1,-2.78,0
7/5/2019,0.5800,1,-0.18,0,-0.16,0,5.65,1
7/8/2019,-0.4900,0,-0.48,0,-0.43,0,5.12,1
7/9/2019,0.3200,1,0.12,1,-0.08,0,0.93,1
7/10/2019,0.4700,1,0.45,1,0.29,1,-7.52,0
7/11/2019,2.0800,1,0.23,1,0.85,1,-0.77,0
7/12/2019,1.5500,1,0.46,1,0.90,1,-4.18,0
7/15/2019,-0.0700,0,0.02,1,0.10,1,2.34,1
7/16/2019,-3.3500,0,-0.34,0,-0.09,0,1.42,1
7/17/2019,1.0900,1,-0.65,0,-0.42,0,8.63,1
7/18/2019,-0.0200,0,0.36,1,0.01,1,-3.15,0
7/19/2019,0.6600,1,-0.62,0,-0.25,0,6.80,1
7/22/2019,-1.1100,0,0.28,1,0.07,1,-6.37,0
7/23/2019,-2.2800,0,0.68,1,0.65,1,-6.80,0
7/24/2019,-0.1900,0,0.47,1,-0.29,0,-4.28,0
7/25/2019,0.5000,1,-0.53,0,-0.47,0,5.55,1
7/26/2019,-0.3800,0,0.74,1,0.19,1,-4.55,0
7/29/2019,0.9600,1,-0.16,0,0.11,1,5.51,1
7/30/2019,-0.3800,0,-0.26,0,-0.09,0,8.65,1
7/31/2019,-0.0300,0,-1.09,0,-1.23,0,15.64,1
8/1/2019,1.3200,1,-0.90,0,-1.05,0,10.86,1
8/2/2019,-0.5900,0,-0.73,0,-0.37,0,-1.45,0
8/5/2019,0.4400,1,-2.98,0,-2.90,0,39.64,1
8/6/2019,3.0600,1,1.30,1,1.21,1,-17.97,0
8/7/2019,1.2900,1,0.08,1,-0.09,0,-3.37,0
8/8/2019,1.2000,1,1.88,1,1.43,1,-13.24,0
8/9/2019,-1.1100,0,-0.66,0,-0.34,0,6.27,1
8/12/2019,3.4500,1,-1.20,0,-1.45,0,17.36,1
8/13/2019,-0.1900,0,1.48,1,1.44,1,-16.93,0
8/14/2019,-1.8900,0,-2.93,0,-3.05,0,26.14,1
8/15/2019,-0.3900,0,0.25,1,0.39,1,-4.16,0
8/16/2019,0.1300,1,1.44,1,1.20,1,-12.80,0
8/19/2019,3.1100,1,1.21,1,0.96,1,-8.61,0
8/20/2019,-0.5400,0,-0.79,0,-0.66,0,3.67,1
8/21/2019,1.5000,1,0.82,1,0.93,1,-9.71,0
8/22/2019,-3.0100,0,-0.05,0,0.19,1,5.57,1
8/23/2019,-0.8800,0,-2.59,0,-2.37,0,19.12,1
8/26/2019,-0.4500,0,1.10,1,1.05,1,-2.77,0
8/27/2019,1.3300,1,-0.32,0,-0.47,0,5.12,1
8/28/2019,-2.4400,0,0.65,1,1.00,1,-4.73,0
8/29/2019,0.2800,1,1.27,1,1.25,1,-7.60,0
8/30/2019,-0.5400,0,0.06,1,0.16,1,6.15,1
9/3/2019,2.5800,1,-0.69,0,-1.08,0,3.58,1
9/4/2019,0.1100,1,1.08,1,0.91,1,-11.85,0
9/5/2019,0.3100,1,1.30,1,1.41,1,-6.12,0
9/6/2019,2.2800,1,0.09,1,0.26,1,-7.81,0
9/9/2019,-0.3300,0,-0.01,0,0.14,1,1.80,1
9/10/2019,-0.8800,0,0.03,1,0.28,1,-0.46,0
9/11/2019,2.5500,1,0.72,1,0.85,1,-3.88,0
9/12/2019,0.3700,1,0.29,1,0.17,1,-2.67,0
9/13/2019,0.1400,1,-0.07,0,0.14,1,-3.38,0
9/16/2019,2.2200,1,-0.31,0,-0.52,0,6.77,1
9/17/2019,-3.8800,0,0.26,1,0.13,1,-1.57,0
9/18/2019,0.1600,1,0.03,1,0.13,1,-3.39,0
9/19/2019,2.6800,1,0.00,0,-0.19,0,0.72,1
9/20/2019,0.0700,1,-0.49,0,-0.59,0,9.04,1
9/23/2019,-1.6700,0,-0.01,0,0.06,1,-2.68,0
9/24/2019,0.0500,1,-0.84,0,-0.53,0,14.35,1
9/25/2019,3.8900,1,0.62,1,0.61,1,-6.39,0
9/26/2019,1.8600,1,-0.24,0,-0.30,0,0.69,1
9/27/2019,-2.8100,0,-0.53,0,-0.26,0,7.16,1
9/30/2019,-0.9300,0,0.50,1,0.36,1,-5.69,0
10/1/2019,1.2000,1,-1.23,0,-1.28,0,14.29,1
10/2/2019,3.2900,1,-1.79,0,-1.86,0,10.78,1
10/3/2019,1.5100,1,0.80,1,0.47,1,-7.00,0
10/4/2019,1.7800,1,1.42,1,1.42,1,-10.88,0
10/7/2019,-2.8100,0,-0.45,0,-0.36,0,4.81,1
10/8/2019,-2.6300,0,-1.56,0,-1.19,0,13.55,1
10/9/2019,3.8000,1,0.91,1,0.70,1,-8.09,0
10/10/2019,0.8200,1,0.64,1,0.57,1,-5.74,0
10/11/2019,-2.5200,0,1.09,1,1.21,1,-11.33,0
10/14/2019,6.7600,1,-0.14,0,-0.11,0,-6.48,0
10/15/2019,-1.7700,0,1.00,1,0.89,1,-7.07,0
10/16/2019,-0.5200,0,-0.20,0,-0.08,0,1.03,1
10/17/2019,1.9900,1,0.28,1,0.09,1,0.80,1
10/18/2019,4.1400,1,-0.39,0,-0.95,0,3.34,1
10/21/2019,-1.9200,0,0.69,1,0.21,1,-1.75,0
10/22/2019,0.3800,1,-0.36,0,-0.15,0,3.29,1
10/23/2019,3.9700,1,0.28,1,0.17,1,-3.11,0
10/24/2019,0.9800,1,0.19,1,-0.11,0,-2.14,0
10/25/2019,7.0700,1,0.41,1,0.57,1,-7.73,0
10/28/2019,-1.9500,0,0.56,1,0.49,1,3.64,1
10/29/2019,-0.4400,0,-0.08,0,-0.07,0,0.69,1
10/30/2019,-4.0000,0,0.33,1,0.43,1,-6.59,0
10/31/2019,2.4800,1,-0.30,0,-0.52,0,7.22,1
11/1/2019,-0.1400,0,0.97,1,1.11,1,-6.96,0
11/4/2019,-3.9900,0,0.37,1,0.42,1,4.31,1
11/5/2019,-0.9800,0,-0.12,0,0.11,1,2.10,1
11/6/2019,-2.3800,0,0.07,1,0.00,0,-3.66,0
11/7/2019,-1.1400,0,0.27,1,0.66,1,0.87,1
11/8/2019,3.9000,1,0.26,1,0.02,1,-5.18,0
11/11/2019,-3.7100,0,-0.20,0,0.04,1,5.14,1
11/12/2019,-0.1100,0,0.16,1,0.00,0,-0.08,0
11/13/2019,-1.7100,0,0.07,1,0.33,1,2.52,1
11/14/2019,-0.1800,0,0.08,1,-0.01,0,0.38,1
11/15/2019,-4.1500,0,0.77,1,0.80,1,-7.66,0
11/18/2019,-0.4800,0,0.05,1,0.11,1,3.40,1
11/19/2019,0.7300,1,-0.06,0,-0.36,0,3.21,1
11/20/2019,0.3800,1,-0.38,0,-0.40,0,-0.62,0
11/21/2019,-4.2000,0,-0.16,0,-0.20,0,2.74,1
11/22/2019,-0.0100,0,0.22,1,0.39,1,-6.02,0
11/25/2019,2.9400,1,0.75,1,0.68,1,-3.81,0
11/26/2019,2.0600,1,0.22,1,0.20,1,-2.78,0
11/27/2019,-0.0800,0,0.42,1,0.15,1,1.82,1
11/29/2019,1.4600,1,-0.40,0,-0.40,0,7.40,1
12/2/2019,1.2200,1,-0.86,0,-0.96,0,18.15,1
12/3/2019,-2.0800,0,-0.66,0,-1.01,0,7.04,1
12/4/2019,-3.2400,0,0.63,1,0.53,1,-7.27,0
12/5/2019,3.5500,1,0.15,1,0.10,1,-1.89,0
12/6/2019,1.0400,1,0.91,1,1.22,1,-6.20,0
12/9/2019,0.8200,1,-0.32,0,-0.38,0,16.45,1
12/10/2019,0.8100,1,-0.11,0,-0.10,0,-1.13,0
12/11/2019,-2.7600,0,0.29,1,0.11,1,-4.40,0
12/12/2019,4.6000,1,0.86,1,0.79,1,-7.00,0
12/13/2019,-5.7800,0,0.01,1,0.01,1,-9.40,0
12/16/2019,1.1600,1,0.71,1,0.36,1,-3.88,0
12/17/2019,1.4900,1,0.03,1,0.11,1,1.24,1
12/18/2019,-3.6700,0,-0.04,0,-0.10,0,2.36,1
12/19/2019,0.5000,1,0.45,1,0.49,1,-0.64,0
12/20/2019,-2.0900,0,0.49,1,0.28,1,0.08,1
12/23/2019,-2.8100,0,0.09,1,0.34,1,0.80,1
12/24/2019,1.1200,1,-0.02,0,-0.13,0,0.48,1
12/26/2019,-3.2300,0,0.51,1,0.37,1,-0.16,0
12/27/2019,1.5000,1,0.00,0,0.08,1,6.17,1
12/30/2019,-0.2600,0,-0.58,0,-0.64,0,10.35,1
12/31/2019,3.5000,1,0.29,1,0.27,1,-7.02,0
1/2/2020,1.7000,1,0.84,1,1.16,1,-9.51,0
1/3/2020,2.6700,1,-0.71,0,-0.81,0,12.43,1
1/6/2020,-1.3000,0,0.35,1,0.24,1,-1.21,0
1/7/2020,0.3500,1,-0.28,0,-0.42,0,-0.43,0
1/8/2020,0.2200,1,0.49,1,0.56,1,-2.47,0
1/9/2020,-0.7100,0,0.67,1,0.74,1,-6.77,0
1/10/2020,-2.0400,0,-0.29,0,-0.46,0,0.16,1
1/13/2020,0.7700,1,0.70,1,0.29,1,-1.91,0
1/14/2020,-1.7100,0,-0.15,0,0.11,1,0.57,1
1/15/2020,-0.6700,0,0.19,1,0.31,1,0.24,1
1/16/2020,5.4100,1,0.84,1,0.92,1,-0.81,0
1/17/2020,-2.1000,0,0.39,1,0.17,1,-1.79,0
1/21/2020,2.1800,1,-0.27,0,-0.52,0,6.20,1
1/22/2020,-3.6800,0,0.03,1,-0.03,0,0.47,1
1/23/2020,1.1700,1,0.11,1,-0.09,0,0.54,1
1/24/2020,-1.5500,0,-0.90,0,-0.58,0,12.17,1
1/27/2020,4.1400,1,-1.57,0,-1.57,0,25.21,1
1/28/2020,4.4100,1,1.01,1,0.66,1,-10.70,0
1/29/2020,-3.1400,0,-0.09,0,0.04,1,0.68,1
1/30/2020,2.9400,1,0.31,1,0.43,1,-5.49,0
1/31/2020,3.7000,1,-1.77,0,-2.09,0,21.63,1
2/3/2020,-8.9500,0,0.73,1,0.51,1,-4.62,0
2/4/2020,0.2300,1,1.50,1,1.44,1,-10.68,0
2/5/2020,4.6000,1,1.13,1,1.68,1,-5.61,0
2/6/2020,-0.5000,0,0.33,1,0.30,1,-1.25,0
2/7/2020,6.3300,1,-0.54,0,-0.94,0,3.41,1
2/10/2020,5.1800,1,0.73,1,0.60,1,-2.78,0
2/11/2020,-5.0700,0,0.17,1,0.00,0,0.93,1
2/12/2020,-6.5300,0,0.65,1,0.94,1,-9.49,0
2/13/2020,0.0800,1,-0.16,0,-0.43,0,2.98,1
2/14/2020,-2.2900,0,0.18,1,-0.09,0,-3.32,0
2/18/2020,-5.0000,0,-0.29,0,-0.56,0,8.41,1
2/19/2020,6.5000,1,0.47,1,0.40,1,-3.03,0
2/20/2020,-5.1700,0,-0.38,0,-0.44,0,8.21,1
2/21/2020,-2.2200,0,-1.05,0,-0.78,0,9.77,1
2/24/2020,-1.8600,0,-3.35,0,-3.56,0,46.55,1
2/25/2020,2.4100,1,-3.03,0,-3.15,0,11.27,1
2/26/2020,-4.3400,0,-0.38,0,-0.46,0,-1.04,0
2/27/2020,-5.5300,0,-4.42,0,-4.42,0,42.09,1
2/28/2020,3.1200,1,-0.82,0,-1.39,0,2.43,1
3/2/2020,0.3100,1,4.60,1,5.09,1,-16.68,0
3/3/2020,1.3200,1,-2.81,0,-2.94,0,10.17,1
3/4/2020,2.4900,1,4.22,1,4.53,1,-13.12,0
3/5/2020,0.4700,1,-3.39,0,-3.58,0,23.85,1
3/6/2020,9.5300,1,-1.71,0,-0.98,0,5.86,1
3/9/2020,-2.9700,0,-7.60,0,-7.79,0,29.85,1
3/10/2020,-3.2300,0,4.94,1,4.89,1,-13.15,0
3/11/2020,-0.7300,0,-4.89,0,-5.86,0,13.95,1
3/12/2020,-4.7700,0,-9.51,0,-9.99,0,40.02,1
3/13/2020,-4.1400,0,9.29,1,9.36,1,-23.37,0
3/16/2020,3.4300,1,-11.98,0,-12.93,0,42.99,1
3/17/2020,-0.3700,0,6.00,1,5.20,1,-8.20,0
3/18/2020,5.4900,1,-5.18,0,-6.30,0,0.71,1
3/19/2020,-8.4700,0,0.47,1,0.95,1,-5.82,0
3/20/2020,-3.5400,0,-4.34,0,-4.55,0,-8.28,0
3/23/2020,11.8100,1,-2.93,0,-3.04,0,-6.74,0
3/24/2020,0.2700,1,9.38,1,11.37,1,0.13,1
3/25/2020,-5.4700,0,1.15,1,2.39,1,3.70,1
3/26/2020,-0.8300,0,6.24,1,6.38,1,-4.61,0
3/27/2020,-5.8000,0,-3.37,0,-4.06,0,7.44,1
3/30/2020,-4.3400,0,3.35,1,3.19,1,-12.91,0
3/31/2020,-1.4800,0,-1.60,0,-1.84,0,-6.20,0
4/1/2020,-4.4800,0,-4.41,0,-4.44,0,6.57,1
4/2/2020,-1.0700,0,2.28,1,2.24,1,-10.78,0
4/3/2020,5.4500,1,-1.51,0,-1.69,0,-8.07,0
4/6/2020,-9.1400,0,7.03,1,7.73,1,-3.33,0
4/7/2020,-0.1500,0,-0.16,0,-0.12,0,3.23,1
4/8/2020,1.4300,1,3.41,1,3.44,1,-7.17,0
4/9/2020,0.1100,1,1.45,1,1.22,1,-3.88,0
4/13/2020,-1.1800,0,-1.01,0,-1.39,0,-1.20,0
4/14/2020,-4.1700,0,3.06,1,2.39,1,-8.28,0
4/15/2020,3.4000,1,-2.20,0,-1.86,0,8.16,1
4/16/2020,4.7800,1,0.58,1,0.14,1,-1.79,0
4/17/2020,-4.9400,0,2.68,1,2.99,1,-4.89,0
4/20/2020,1.2800,1,-1.79,0,-2.44,0,14.89,1
4/21/2020,-3.6000,0,-3.07,0,-2.67,0,3.60,1
4/22/2020,0.1400,1,2.29,1,1.99,1,-7.55,0
4/23/2020,1.3200,1,-0.05,0,0.17,1,-1.43,0
4/24/2020,0.8500,1,1.39,1,1.11,1,-13.17,0
4/27/2020,-2.6400,0,1.47,1,1.51,1,-7.35,0
4/28/2020,0.6200,1,-0.52,0,-0.13,0,0.84,1
4/29/2020,-0.1400,0,2.66,1,2.21,1,-6.97,0
4/30/2020,-3.2000,0,-0.92,0,-1.17,0,9.35,1
5/1/2020,-0.6600,0,-2.81,0,-2.55,0,8.90,1
5/4/2020,-0.7700,0,0.42,1,0.11,1,-3.28,0
5/5/2020,-1.8300,0,0.90,1,0.56,1,-6.56,0
5/6/2020,1.2200,1,-0.70,0,-0.91,0,1.52,1
5/7/2020,0.8700,1,1.15,1,0.89,1,-7.85,0
5/8/2020,-0.1500,0,1.69,1,1.91,1,-11.01,0
5/11/2020,-2.0300,0,0.02,1,-0.45,0,-1.47,0
5/12/2020,1.4400,1,-2.05,0,-1.89,0,19.84,1
5/13/2020,-0.3600,0,-1.75,0,-2.17,0,6.78,1
5/14/2020,0.2000,1,1.15,1,1.62,1,-7.57,0
5/15/2020,-1.3500,0,0.39,1,0.25,1,-2.21,0
5/18/2020,-1.4500,0,3.15,1,3.85,1,-8.12,0
5/19/2020,-0.0500,0,-1.05,0,-1.59,0,4.20,1
5/20/2020,1.0300,1,1.67,1,1.52,1,-8.32,0
5/21/2020,-0.0800,0,-0.78,0,-0.41,0,5.50,1
5/22/2020,-0.3800,0,0.24,1,-0.04,0,-4.64,0
5/26/2020,1.0700,1,1.23,1,2.17,1,-0.53,0
5/27/2020,2.4800,1,1.48,1,2.21,1,-1.39,0
5/28/2020,-0.9500,0,-0.21,0,-0.58,0,3.51,1
5/29/2020,1.2100,1,0.48,1,-0.07,0,-3.78,0
6/1/2020,2.8100,1,0.38,1,0.36,1,2.62,1
6/2/2020,-1.1000,0,0.82,1,1.05,1,-4.92,0
6/3/2020,-0.6300,0,1.36,1,2.05,1,-4.40,0
6/4/2020,-0.1800,0,-0.34,0,0.05,1,0.58,1
6/5/2020,0.4400,1,2.62,1,3.15,1,-5.00,0
6/8/2020,2.4500,1,1.20,1,1.70,1,5.26,1
6/9/2020,-2.0000,0,-0.78,0,-1.09,0,6.82,1
6/10/2020,1.3300,1,-0.53,0,-1.04,0,0.00,0
6/11/2020,-1.9700,0,-5.89,0,-6.90,0,47.95,1
6/12/2020,0.9500,1,1.31,1,1.90,1,-11.52,0
6/15/2020,1.0700,1,0.83,1,0.62,1,-4.68,0
6/16/2020,-0.1400,0,1.90,1,2.04,1,-2.12,0
6/17/2020,-1.2800,0,-0.36,0,-0.65,0,-0.59,0
6/18/2020,1.2000,1,0.06,1,-0.15,0,-1.58,0
6/19/2020,3.1200,1,-0.56,0,-0.80,0,6.62,1
6/22/2020,0.1300,1,0.65,1,0.59,1,-9.54,0
6/23/2020,-1.1700,0,0.43,1,0.50,1,-1.26,0
6/24/2020,-0.8300,0,-2.59,0,-2.72,0,7.87,1
6/25/2020,1.0300,1,1.10,1,1.18,1,-4.79,0
6/26/2020,-2.6000,0,-2.42,0,-2.84,0,7.79,1
6/29/2020,2.2800,1,1.47,1,2.32,1,-8.49,0
6/30/2020,-0.0900,0,1.54,1,0.85,1,-4.25,0
7/1/2020,-0.2700,0,0.50,1,-0.30,0,-5.95,0
7/2/2020,-2.3200,0,0.45,1,0.36,1,-3.28,0
7/6/2020,0.5200,1,1.59,1,1.78,1,0.94,1
7/7/2020,-0.9800,0,-1.08,0,-1.51,0,5.33,1
7/8/2020,-0.2500,0,0.78,1,0.68,1,-4.59,0
7/9/2020,-3.3300,0,-0.56,0,-1.39,0,4.20,1
7/10/2020,1.3900,1,1.05,1,1.44,1,-6.73,0
7/13/2020,-0.7300,0,-0.94,0,0.04,1,17.96,1
7/14/2020,-0.8500,0,1.34,1,2.13,1,-8.29,0
7/15/2020,-2.2700,0,0.91,1,0.85,1,-5.96,0
7/16/2020,1.3300,1,-0.34,0,-0.50,0,0.86,1
7/17/2020,-1.1400,0,0.28,1,-0.23,0,-8.29,0
7/20/2020,-0.6900,0,0.84,1,0.03,1,-4.75,0
7/21/2020,0.8300,1,0.17,1,0.60,1,1.55,1
7/22/2020,2.0900,1,0.57,1,0.62,1,-2.09,0
7/23/2020,0.4300,1,-1.23,0,-1.31,0,7.24,1
7/24/2020,-2.2400,0,-0.62,0,-0.68,0,-0.92,0
7/27/2020,-0.4300,0,0.74,1,0.43,1,-4.26,0
7/28/2020,-0.6100,0,-0.65,0,-0.77,0,2.83,1
7/29/2020,-2.9600,0,1.24,1,0.61,1,-5.27,0
7/30/2020,1.8700,1,-0.38,0,-0.85,0,2.74,1
7/31/2020,0.9100,1,0.77,1,0.44,1,-1.21,0
8/3/2020,-0.4400,0,0.72,1,0.89,1,-0.74,0
8/4/2020,-1.2300,0,0.36,1,0.62,1,-2.14,0
8/5/2020,0.5700,1,0.64,1,1.39,1,-3.24,0
8/6/2020,0.8700,1,0.64,1,0.68,1,-1.48,0
8/7/2020,0.2200,1,0.06,1,0.17,1,-1.94,0
8/10/2020,1.5000,1,0.27,1,1.30,1,-0.36,0
8/11/2020,-0.8100,0,-0.80,0,-0.38,0,8.59,1
8/12/2020,0.6700,1,1.40,1,1.05,1,-7.28,0
8/13/2020,-1.7700,0,-0.20,0,-0.29,0,-0.67,0
8/14/2020,-0.9500,0,-0.02,0,0.12,1,-0.36,0
8/17/2020,-0.5000,0,0.27,1,-0.31,0,-3.17,0
8/18/2020,-0.1900,0,0.23,1,-0.24,0,0.75,1
8/19/2020,1.4800,1,-0.44,0,-0.31,0,4.79,1
8/20/2020,0.0600,1,0.32,1,0.17,1,0.80,1
8/21/2020,0.2700,1,0.34,1,0.69,1,-0.79,0
8/24/2020,1.7600,1,1.00,1,1.35,1,-0.75,0
8/25/2020,-0.2300,0,0.36,1,-0.21,0,-1.52,0
8/26/2020,0.5200,1,1.02,1,0.30,1,5.63,1
8/27/2020,-1.8000,0,0.17,1,0.57,1,5.16,1
8/28/2020,0.7800,1,0.67,1,0.57,1,-6.17,0
8/31/2020,-0.5200,0,-0.22,0,-0.78,0,15.03,1
9/1/2020,-0.1500,0,0.75,1,0.76,1,-1.10,0
9/2/2020,2.8100,1,1.54,1,1.59,1,1.72,1
9/3/2020,-0.5500,0,-3.51,0,-2.78,0,26.46,1
9/4/2020,0.0700,1,-0.81,0,-0.56,0,-8.48,0
9/8/2020,0.0600,1,-2.78,0,-2.25,0,2.31,1
9/9/2020,-0.2500,0,2.01,1,1.60,1,-8.42,0
9/10/2020,0.9900,1,-1.76,0,-1.45,0,3.12,1
9/11/2020,1.1900,1,0.05,1,0.48,1,-9.56,0
9/14/2020,-1.2900,0,1.27,1,1.18,1,-3.80,0
9/15/2020,0.2100,1,0.52,1,0.01,1,-1.01,0
9/16/2020,2.6100,1,-0.46,0,0.13,1,1.76,1
9/17/2020,-0.3500,0,-0.84,0,-0.47,0,1.61,1
9/18/2020,2.8000,1,-1.12,0,-0.88,0,-2.38,0
9/21/2020,0.4500,1,-1.16,0,-1.84,0,7.55,1
9/22/2020,-0.6300,0,1.05,1,0.52,1,-3.31,0
9/23/2020,-2.6100,0,-2.37,0,-1.92,0,6.40,1
9/24/2020,1.2700,1,0.30,1,0.20,1,-0.24,0
9/25/2020,-1.1300,0,1.60,1,1.34,1,-7.47,0
9/28/2020,-0.6800,0,1.61,1,1.51,1,-0.72,0
9/29/2020,-0.2600,0,-0.48,0,-0.48,0,0.31,1
9/30/2020,0.3200,1,0.83,1,1.20,1,0.38,1
10/1/2020,0.0800,1,0.53,1,0.13,1,1.25,1
10/2/2020,-0.0600,0,-0.96,0,-0.48,0,3.48,1
10/5/2020,3.6700,1,1.80,1,1.68,1,1.19,1
10/6/2020,0.7900,1,-1.40,0,-1.34,0,5.44,1
10/7/2020,-0.8600,0,1.74,1,1.91,1,-4.82,0
10/8/2020,-1.8700,0,0.80,1,0.43,1,-6.06,0
10/9/2020,-0.7100,0,0.88,1,0.57,1,-5.16,0
10/12/2020,0.6100,1,1.64,1,0.88,1,0.28,1
10/13/2020,3.0400,1,-0.63,0,-0.55,0,3.99,1
10/14/2020,2.1800,1,-0.66,0,-0.58,0,1.27,1
10/15/2020,-2.5700,0,-0.15,0,-0.07,0,2.16,1
10/16/2020,4.1900,1,0.01,1,0.39,1,1.63,1
10/19/2020,-1.6000,0,-1.63,0,-1.44,0,6.46,1
10/20/2020,-2.2600,0,0.47,1,0.40,1,0.58,1
10/21/2020,0.8800,1,-0.22,0,-0.35,0,-2.39,0
10/22/2020,-0.5300,0,0.52,1,0.54,1,-1.88,0
10/23/2020,3.9800,1,0.34,1,-0.10,0,-1.99,0
10/26/2020,-1.9500,0,-1.86,0,-2.29,0,17.82,1
10/27/2020,-0.3600,0,-0.30,0,-0.80,0,2.74,1
10/28/2020,-2.3000,0,-3.53,0,-3.43,0,20.78,1
10/29/2020,0.5500,1,1.19,1,0.52,1,-6.68,0
10/30/2020,0.0700,1,-1.21,0,-0.59,0,1.14,1
11/2/2020,-0.5700,0,1.23,1,1.60,1,-2.34,0
11/3/2020,-2.5800,0,1.78,1,2.06,1,-4.26,0
11/4/2020,-0.9400,0,2.20,1,1.34,1,-16.82,0
11/5/2020,0.3700,1,1.95,1,1.95,1,-6.73,0
11/6/2020,0.7500,1,-0.03,0,-0.24,0,-9.86,0
11/9/2020,1.0500,1,1.17,1,2.95,1,3.58,1
11/10/2020,0.1600,1,-0.14,0,0.90,1,-3.69,0
11/11/2020,-1.1700,0,0.77,1,-0.08,0,-5.44,0
11/12/2020,0.9100,1,-1.00,0,-1.08,0,8.10,1
11/13/2020,-0.6700,0,1.36,1,1.37,1,-8.88,0
11/16/2020,-0.4600,0,1.16,1,1.60,1,-2.81,0
11/17/2020,-1.7400,0,-0.48,0,-0.56,0,1.16,1
11/18/2020,2.3200,1,-1.16,0,-1.16,0,4.98,1
11/19/2020,0.0000,0,0.39,1,0.15,1,-3.06,0
11/20/2020,0.6600,1,-0.68,0,-0.75,0,2.55,1
11/23/2020,0.5200,1,0.56,1,1.12,1,-4.39,0
11/24/2020,0.6300,1,1.62,1,1.54,1,-4.50,0
11/25/2020,-1.3300,0,-0.16,0,-0.58,0,-1.80,0
11/27/2020,-3.0800,0,0.24,1,0.13,1,-1.93,0
11/30/2020,-1.2600,0,-0.46,0,-0.91,0,-1.30,0
12/1/2020,0.9800,1,1.13,1,0.63,1,0.97,1
12/2/2020,1.7400,1,0.18,1,0.20,1,1.93,1
12/3/2020,-0.3800,0,-0.06,0,0.29,1,0.52,1
12/4/2020,0.3500,1,0.88,1,0.83,1,-2.30,0
12/7/2020,1.0200,1,-0.19,0,-0.49,0,2.45,1
12/8/2020,-1.4700,0,0.28,1,0.35,1,-2.91,0
12/9/2020,1.9200,1,-0.79,0,-0.35,0,7.69,1
12/10/2020,1.0500,1,-0.13,0,-0.23,0,1.12,1
12/11/2020,-2.0400,0,-0.13,0,0.16,1,3.51,1
12/14/2020,-0.2900,0,-0.44,0,-0.62,0,6.05,1
12/15/2020,-1.9900,0,1.29,1,1.13,1,-7.40,0
12/16/2020,-0.9500,0,0.18,1,-0.15,0,-1.70,0
12/17/2020,-2.4500,0,0.58,1,0.49,1,-2.53,0
12/18/2020,1.5700,1,-0.35,0,-0.41,0,-1.64,0
12/21/2020,-1.9500,0,-0.39,0,0.12,1,16.64,1
12/22/2020,0.5600,1,-0.21,0,-0.67,0,-3.70,0
12/23/2020,1.3900,1,0.07,1,0.38,1,-3.80,0
12/24/2020,-2.3600,0,0.35,1,0.23,1,-7.64,0
12/28/2020,-0.2100,0,0.87,1,0.68,1,0.79,1
12/29/2020,-3.7700,0,-0.22,0,-0.22,0,6.36,1
12/30/2020,-0.2700,0,0.13,1,0.24,1,-1.34,0
12/31/2020,-1.6100,0,0.64,1,0.65,1,-0.09,0
